Wav: test/S01.04.digits.wav
	Speaker S01:	0.7740207057528846
	Speaker S02:	0.29293934332231464
	Speaker S03:	0.2131950635944649
	Speaker S04:	0.5276597280503008
	Speaker S05:	-0.04379736966717329
	Speaker S06:	0.26245962302081177
	Speaker S07:	0.15069340382021862
	Speaker S08:	-0.11500438877527144
	Speaker S09:	0.25653762055439017
	Speaker S10:	0.10649705364316756
	Speaker S11:	0.022850991879463982
	Speaker S12:	0.033469654223992694
	Speaker S13:	0.05562362384707114
	Speaker S14:	0.1980766320642553
	Speaker S15:	0.2500056930123397
	Speaker S16:	-0.05867076211244238
	Speaker S17:	0.2528321457331608
	Speaker S18:	-0.06134035632936493
	Speaker S19:	-0.06710088546537858
	Speaker S20:	0.19081116993652059
	Speaker S21:	0.09646131658926385
	Speaker S22:	0.056273227580355856
	Speaker S23:	0.049927668095074394
	Speaker S24:	-0.10724375738150513
	Speaker S25:	0.01669379665326201
	Speaker S26:	-0.18246929257171612
	Speaker S27:	0.3071621229132277
	Speaker S28:	0.1402273938612852
	Speaker S29:	0.05254916216802402
	Speaker S30:	-0.18162001948746181
	Speaker S31:	-0.029567528994153023
	Speaker S32:	0.42021726625445344
	Speaker S33:	0.21756019802708268
	Speaker S34:	0.008927893873958785
	Speaker S35:	0.0056278355043669626
	Speaker S36:	-0.17606677411383892
	Speaker S37:	0.1520860473988884
	Speaker S38:	0.1609830182081622
	Speaker S39:	0.09582863288811733
	Speaker S40:	-0.06318508567103409
	Speaker S41:	0.3479916068185869
	Speaker S42:	-0.2001538106101603
	Speaker S43:	0.06761921401063248
	Speaker S44:	-0.22700023831345872
	Speaker S45:	-0.05209531406297384
	Speaker S46:	0.36938611177776104
	Speaker S47:	-0.07000986810902049
	Speaker S48:	0.3490061897616411
	Speaker S49:	0.26015270936301377
	Speaker S50:	-0.02651876472922006

Wav: test/S01.04.words.wav
	Speaker S01:	0.6947921720780985
	Speaker S02:	0.01576290340689966
	Speaker S03:	0.18344385113891007
	Speaker S04:	0.32288598581264
	Speaker S05:	0.08037886945001485
	Speaker S06:	0.0032811453984157306
	Speaker S07:	0.055024106325903294
	Speaker S08:	-0.1464679381449702
	Speaker S09:	0.04294148302444146
	Speaker S10:	-0.14168041519761346
	Speaker S11:	-0.06965850029099825
	Speaker S12:	-0.05084389312581394
	Speaker S13:	-0.18170451097985718
	Speaker S14:	0.07481699085685642
	Speaker S15:	-0.07301856185154193
	Speaker S16:	-0.30010970932942027
	Speaker S17:	0.10533892832211644
	Speaker S18:	-0.05997074898293413
	Speaker S19:	-0.1232827880214905
	Speaker S20:	0.04981470790686874
	Speaker S21:	-0.17860149759386512
	Speaker S22:	0.08019175799795902
	Speaker S23:	-0.09144508773915384
	Speaker S24:	-0.21565888381752765
	Speaker S25:	-0.05620069245896772
	Speaker S26:	-0.10765986119681897
	Speaker S27:	0.11778676889680427
	Speaker S28:	-0.07518719886590489
	Speaker S29:	-0.09386437698210635
	Speaker S30:	-0.16140269348536582
	Speaker S31:	0.08181851981181375
	Speaker S32:	0.331339975956561
	Speaker S33:	-0.059509408401461315
	Speaker S34:	-0.04558443038076939
	Speaker S35:	0.07320623740414313
	Speaker S36:	-0.22347829939848693
	Speaker S37:	-0.08580743243224062
	Speaker S38:	-0.11788899995271765
	Speaker S39:	-0.10639617986008974
	Speaker S40:	-0.1361851824021542
	Speaker S41:	0.04199707698259077
	Speaker S42:	-0.12221918087300779
	Speaker S43:	-0.15207822725322986
	Speaker S44:	-0.2658997262377447
	Speaker S45:	-0.07692605360741986
	Speaker S46:	0.11443620162769332
	Speaker S47:	0.04167076612026742
	Speaker S48:	0.058383734146995686
	Speaker S49:	-0.07227764359464041
	Speaker S50:	-0.017841849909963306

Wav: test/S01.05.digits.wav
	Speaker S01:	0.5870346852210271
	Speaker S02:	0.25346742322118493
	Speaker S03:	0.04426713656272951
	Speaker S04:	0.41254960680259367
	Speaker S05:	-0.09269670302844349
	Speaker S06:	0.11075116337982588
	Speaker S07:	-0.02097241140535299
	Speaker S08:	-0.029364796805990127
	Speaker S09:	0.008253185982295923
	Speaker S10:	-0.0913977511933509
	Speaker S11:	0.11109665108015226
	Speaker S12:	0.15205215831741364
	Speaker S13:	-0.010418849404771807
	Speaker S14:	-0.0016837568068276446
	Speaker S15:	0.3277174705822874
	Speaker S16:	-0.05689492992381551
	Speaker S17:	0.26727107844337883
	Speaker S18:	0.0023594828146989728
	Speaker S19:	0.01857393846856272
	Speaker S20:	0.19285864883454498
	Speaker S21:	0.26783191978228965
	Speaker S22:	0.24318670011835788
	Speaker S23:	-0.2261051315337672
	Speaker S24:	-0.05910494431489118
	Speaker S25:	0.03287232022188455
	Speaker S26:	-0.03563411624437252
	Speaker S27:	0.2708974163095363
	Speaker S28:	0.1581045428476366
	Speaker S29:	0.29463003398691695
	Speaker S30:	-0.05230998288489465
	Speaker S31:	0.02770402480517949
	Speaker S32:	0.5273598086536564
	Speaker S33:	0.08857401874689208
	Speaker S34:	-0.07190394483371686
	Speaker S35:	-0.02114507250109562
	Speaker S36:	-0.34047774820252125
	Speaker S37:	0.10948210490225725
	Speaker S38:	0.009579626545251371
	Speaker S39:	-0.03886897925783366
	Speaker S40:	0.07167703280117844
	Speaker S41:	0.22896057049126364
	Speaker S42:	-0.10971931433441375
	Speaker S43:	0.2710817999381495
	Speaker S44:	-0.4632836125492355
	Speaker S45:	0.04603562031727207
	Speaker S46:	0.30332716519723785
	Speaker S47:	0.14805028913014856
	Speaker S48:	0.5128874026432517
	Speaker S49:	0.32653926322026083
	Speaker S50:	-0.00045614512368805094

Wav: test/S01.05.words.wav
	Speaker S01:	0.45298884452734434
	Speaker S02:	-0.061142153689655365
	Speaker S03:	0.07598346406197243
	Speaker S04:	0.39654257739544446
	Speaker S05:	0.04366826916590062
	Speaker S06:	0.006955560639750271
	Speaker S07:	0.16141715480611177
	Speaker S08:	-0.22695816790894907
	Speaker S09:	-0.017708001146090807
	Speaker S10:	0.07979549612270471
	Speaker S11:	-0.02609841614068968
	Speaker S12:	-0.10921276825013652
	Speaker S13:	-0.12584532583757274
	Speaker S14:	-0.14954817979161283
	Speaker S15:	-0.052273321423480144
	Speaker S16:	-0.2286075631673158
	Speaker S17:	0.23624789500032467
	Speaker S18:	0.07287772911641067
	Speaker S19:	-0.07526764078706066
	Speaker S20:	0.07854775909564204
	Speaker S21:	-0.09831223500740291
	Speaker S22:	-0.10169361874554453
	Speaker S23:	-0.30694997521372935
	Speaker S24:	-0.23510800750144614
	Speaker S25:	-0.2229189080109803
	Speaker S26:	0.025009630200402175
	Speaker S27:	0.06288917940218897
	Speaker S28:	-0.07476586290974818
	Speaker S29:	-0.1522702050503946
	Speaker S30:	0.05924353870047261
	Speaker S31:	0.013370133821286257
	Speaker S32:	0.2544321362007
	Speaker S33:	-0.043414787621809156
	Speaker S34:	-0.039025890840095785
	Speaker S35:	-0.21191549544655344
	Speaker S36:	-0.4015707921969268
	Speaker S37:	-0.04688159711649198
	Speaker S38:	-0.2769877304620174
	Speaker S39:	-0.025655428242445252
	Speaker S40:	-0.2143724283817251
	Speaker S41:	0.09265621350248056
	Speaker S42:	-0.23966617998629422
	Speaker S43:	-0.165417690708167
	Speaker S44:	-0.28257408918137283
	Speaker S45:	0.09894224015310188
	Speaker S46:	0.2041424220726179
	Speaker S47:	0.10706954031634465
	Speaker S48:	0.13315853902549743
	Speaker S49:	0.017487577613162775
	Speaker S50:	0.04053799542560865

Wav: test/S01.06.digits.wav
	Speaker S01:	0.5393366404727373
	Speaker S02:	0.20370933265218968
	Speaker S03:	0.09234979153271333
	Speaker S04:	0.3202849217635742
	Speaker S05:	-0.02316183077025674
	Speaker S06:	-0.045692210783359714
	Speaker S07:	-0.11888239934577965
	Speaker S08:	0.13033225803038187
	Speaker S09:	-0.046042376532867885
	Speaker S10:	-0.11614611933025869
	Speaker S11:	0.13884813812000357
	Speaker S12:	0.3707294398206207
	Speaker S13:	-0.0021661391599844095
	Speaker S14:	0.1253041737242947
	Speaker S15:	0.20677304325762794
	Speaker S16:	0.04175318185798179
	Speaker S17:	0.16146328588738745
	Speaker S18:	-0.046868640828134266
	Speaker S19:	-0.05198789167900732
	Speaker S20:	0.18079044479455564
	Speaker S21:	0.09619660259146108
	Speaker S22:	0.32771599860949285
	Speaker S23:	-0.07195212176947186
	Speaker S24:	0.16331514291961222
	Speaker S25:	0.08165842518836122
	Speaker S26:	0.16058391120228022
	Speaker S27:	0.4720314405493452
	Speaker S28:	0.10888462962464517
	Speaker S29:	0.25681358427294554
	Speaker S30:	-0.01108731010827371
	Speaker S31:	-0.042561777313514945
	Speaker S32:	0.4393402704707731
	Speaker S33:	0.12702203659676548
	Speaker S34:	-0.17609393721152955
	Speaker S35:	0.16018358810157945
	Speaker S36:	-0.28836245359410934
	Speaker S37:	0.06440223750042008
	Speaker S38:	0.05619398599392048
	Speaker S39:	-0.017913545647905555
	Speaker S40:	0.24898636378240352
	Speaker S41:	0.14962472556007825
	Speaker S42:	-0.05832734556842953
	Speaker S43:	0.2764878417004905
	Speaker S44:	-0.2586369999005991
	Speaker S45:	0.15370141242613505
	Speaker S46:	0.2640918175915654
	Speaker S47:	0.19804936795813113
	Speaker S48:	0.43505929622529654
	Speaker S49:	0.21780800124877553
	Speaker S50:	0.28169030277709967

Wav: test/S01.06.words.wav
	Speaker S01:	0.44864388412301004
	Speaker S02:	-0.05089988324299829
	Speaker S03:	0.1291021043919679
	Speaker S04:	0.39692287459238734
	Speaker S05:	-0.050362800170748165
	Speaker S06:	-0.054797824271476336
	Speaker S07:	0.1357784980161427
	Speaker S08:	-0.13964361837377287
	Speaker S09:	-0.05324659743472022
